galaxy,T,n_data,status,iteration,mu_disk_at_fit,tau_disk_at_fit,mu_bulge_at_fit,tau_bulge_at_fit,fit_time_sec,bulgeless,best_N,best_bic,best_chi2,best_chi2_red,best_Y_disk,best_Y_bulge,prior_penalty_at_best,is_adequate,is_shell_bearing,delta_bic_framework_vs_burkert,chi2_N0,chi2_red_N0,bic_N0,Y_disk_N0,Y_bulge_N0,chi2_N1,chi2_red_N1,bic_N1,Y_disk_N1,Y_bulge_N1,M_shell_1_N1,r_shell_1_N1,sigma_shell_1_N1,sigma_over_r_1_N1,chi2_N2,chi2_red_N2,bic_N2,Y_disk_N2,Y_bulge_N2,M_shell_1_N2,r_shell_1_N2,sigma_shell_1_N2,sigma_over_r_1_N2,M_shell_2_N2,r_shell_2_N2,sigma_shell_2_N2,sigma_over_r_2_N2
NGC4010,7,12,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,2.940081834793091,True,1,18.503672667096808,1.1093261185808077,0.22186522371616152,0.48068721748943927,0.7376212346083677,0.0013876438622075792,True,True,-5.355394974931883,13.919441042876691,1.7399301303595864,23.85906764202869,0.44156267766226,0.7376185915069233,1.1093261185808077,0.22186522371616152,18.503672667096808,0.48068721748943927,0.7376212346083677,22972619960.67883,6.15389444939243,1.7420234976784865,0.28307659678018615,0.9490033759064782,0.4745016879532391,25.79806987378648,0.48333371330737407,0.7376212729148196,21995197349.172413,6.061831614087569,1.6605572185610447,0.27393654662098244,14416000073.955252,10.935697760987098,0.3601130866404341,0.03293005115093167
NGC4013,3,36,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.1473217010498047,False,0,39.579773889647626,25.245698135823183,0.7889280667444745,0.6299039804452273,0.8569493097793403,2.2582421245635995,True,False,4.240103543282956,25.245698135823183,0.7889280667444745,39.579773889647626,0.6299039804452273,0.8569493097793403,18.73524486373781,0.6460429263357866,43.81987743293058,0.5174709031988907,0.8534867763581436,49999893416.0179,23.52095981470877,2.8192638616789556,0.11986176941282542,12.759833206874738,0.4907628156490284,48.595022591435836,0.40765895026611,0.7528012610100661,28752288982.32566,19.937524786239788,1.2561799934515914,0.06300581475984245,42503558037.04369,25.408454829380688,1.3609323248900898,0.0535621836915638
NGC4051,4,7,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.130429983139038,True,0,10.341879463638374,2.5582388674171224,0.8527462891390408,0.44920542311227646,0.737607284885375,0.1384732062924239,True,False,4.099578592110575,2.5582388674171224,0.8527462891390408,10.341879463638374,0.44920542311227646,0.737607284885375,0.8200870123617574,0.8200870123617574,14.44145805574895,0.4659789725007581,0.7376280316080981,8881321032.974512,4.449249358141084,1.0353420566671998,0.23270038906063253,0.19669231347012905,0.19669231347012905,19.65579380402326,0.47220904498452576,0.7376210307883048,8650798286.310673,10.82679349547876,0.43002301933171583,0.039718409657604745,14675569362.180593,4.5092658948197535,1.2890664876454856,0.28587058685680206
NGC4085,5,5,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.2479960918426514,True,0,7.673244726708528,1.2354930769721273,1.2354930769721273,0.4772932810443127,0.7376259147015997,0.005224448783971136,True,False,4.325631355422278,1.2354930769721273,1.2354930769721273,7.673244726708528,0.4772932810443127,0.7376259147015997,0.7328106950921043,0.7328106950921043,11.998876082130806,0.4794390286702051,0.7376223212779,3993115060.7810287,5.7882103322779646,0.4263409321332116,0.07365677949809818,0.7608988934890552,0.7608988934890552,16.85527801783006,0.5074682048856429,0.7376229220133126,838065349.5418286,2.7068040233424977,0.05068961790738101,0.01872674100904687,317209308.43174183,3.4184557879814785,0.03418455787981479,0.01
NGC4088,4,9,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.1274898052215576,True,0,10.629333812684806,1.8404355033399278,0.36808710066798556,0.4738266715923634,0.7376148256404206,0.011732736504432031,True,False,5.803943284666978,1.8404355033399278,0.36808710066798556,10.629333812684806,0.4738266715923634,0.7376148256404206,1.052705055998249,0.5263525279991245,16.433277097351784,0.4963609748472218,0.7376223788150704,49464546639.711426,19.996938676775752,3.6650676282004686,0.18328143559579158,0.16670960568625393,0.16670960568625393,22.13895537904845,0.4915603247073768,0.7376217683866565,43018722056.60892,14.766386561821282,3.0479413933448116,0.20641078171590813,34337520500.95849,19.319362176519043,0.3897314994163804,0.020173103845532964
NGC4100,4,24,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.032827854156494,True,0,24.25614114207169,11.54392582067991,0.5771962910339955,0.42499255739829395,0.7376381251045565,0.41737218954107025,True,False,4.2628501137805195,11.54392582067991,0.5771962910339955,24.25614114207169,0.42499255739829395,0.7376381251045565,6.272614443416589,0.3689773202009758,28.51899125585221,0.46265950929511324,0.7376204682312103,12641026728.268257,9.933424725331037,0.8836564872702128,0.08895788831185455,8.741416492800525,0.6243868923428947,40.521954796279985,0.4493723777581626,0.737623919786167,3727038638.785309,16.982322005215963,0.16982322005215963,0.01,49246056523.71565,9.457254735958799,3.7780758853160976,0.3994897029632635
NGC4157,3,15,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.1005899906158447,False,0,12.264626243568381,1.4324254391595412,0.1302204944690492,0.5517697936126141,0.7441496121115088,0.4174196315594668,True,False,8.087093187290924,1.4324254391595412,0.1302204944690492,12.264626243568381,0.5517697936126141,0.7441496121115088,1.3953680231438355,0.17442100289297943,20.351719430859305,0.5446830161555248,0.7438505299801029,49949765862.73534,22.329547212227254,5.346315837110499,0.23942786597047314,1.2536324557237428,0.25072649114474854,28.334134466745844,0.5051839625845754,0.7424191918115582,10617814848.819927,21.362758556394482,1.4332850238748156,0.06709269404937372,2655375284.8674107,1.575582687948979,0.01575582687948979,0.01
NGC4183,6,23,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.119933843612671,True,0,20.45772256286768,7.9157456991510795,0.4166181946921621,0.4654855067016386,0.7376163934050262,0.038463411933327495,True,False,3.2000046475780763,7.9157456991510795,0.4166181946921621,20.45772256286768,0.4654855067016386,0.7376163934050262,1.7092676989417075,0.10682923118385672,23.657727210445756,0.497149449413734,0.7376185531490768,49999996245.46236,23.88174370296757,9.535961598570513,0.39929921856524925,1.4617722336338705,0.1124440179718362,32.81671439292537,0.4959722865499058,0.7376213428631988,49522871997.14801,27.24457461258917,10.897829845035668,0.4,48314405567.76221,26.417779922883888,5.03336961524992,0.19052962171472484
NGC4217,3,11,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.079662799835205,False,0,13.45996375030329,3.8683826591098076,0.5526260941585439,0.45696833431325484,0.6260972441129216,0.7639522173898027,True,False,3.530465019973656,3.8683826591098076,0.5526260941585439,13.45996375030329,0.45696833431325484,0.6260972441129216,0.20516186068835426,0.051290465172088566,16.990428770276946,0.4763208444413441,0.6906172116017641,21153560792.355354,9.269516806312021,0.9291046645857584,0.10023226496046592,0.1431799306109312,0.1431799306109312,24.122132658594637,0.48016863662455145,0.7119686646051268,47781792348.17673,16.206897934493465,2.95470783522774,0.1823117444911636,32314369767.024555,9.27943768015706,1.2343129787544502,0.13301592416465896
NGC4559,6,32,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.1225509643554688,True,0,20.822194711389738,6.959251100190832,0.24854468214967257,0.5322505059832534,0.7376399242183412,0.217621606129301,True,False,4.486732453540146,6.959251100190832,0.24854468214967257,20.822194711389738,0.5322505059832534,0.7376399242183412,1.0487758453317981,0.04195103381327193,25.308927164929884,0.47771914777612867,0.7376215127356681,30621562829.482567,11.693548542623024,3.8766028336749363,0.3315163758498719,2.359990339313729,0.10727228815062405,37.017349367311,0.5716255044497358,0.7376220297961812,18861871042.43856,16.98681870668031,6.7947274826721245,0.4,30989968884.634377,10.4414091160206,4.17656364640824,0.39999999999999997
NGC5005,4,13,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.2190937995910645,False,0,10.460861368776905,0.20106393893075794,0.022340437658973103,0.47005710340809287,0.7000135452504733,0.09128367606468375,True,False,7.581489091738879,0.20106393893075794,0.022340437658973103,10.460861368776905,0.47005710340809287,0.7000135452504733,0.08770495828502857,0.014617493047504761,18.042350460515785,0.4762553835472907,0.7208224295433823,11331942259.262472,4.288022432121818,0.983112435215049,0.2292694244905293,0.08320852566338237,0.027736175221127455,25.73270210027875,0.47628365852982424,0.7197283000175505,33992276967.994587,11.855484881427298,0.2663660212402869,0.022467745849650878,9973777455.83004,4.208083565985361,0.9117171008247512,0.21665850654542892
NGC5033,5,20,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.0942540168762207,False,1,43.476733927185926,22.50660801230799,1.7312775394083069,0.406419490189204,0.6156331927110961,1.580269742485766,False,True,-8.844994376740296,40.33879920971026,2.5211749506068912,52.32172830392622,0.43262473358625186,0.6248636346490177,22.50660801230799,1.7312775394083069,43.476733927185926,0.406419490189204,0.6156331927110961,37488653832.06682,19.292195837514434,3.575937218960254,0.1853566721527211,20.707984040048494,2.0707984040048495,50.665306775588405,0.41674032994372795,0.6431921052598393,26282307813.16587,21.322344876180402,1.9223061109168185,0.09015453610190234,26691194962.48799,14.196756837668111,4.537461476858517,0.31961253747893437
NGC5055,4,22,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.1010167598724365,True,2,37.78020853841061,6.869784004827452,0.5724820004022877,0.4233466393160348,0.7376226536314536,0.4425265431053927,True,True,-3.3220244127518086,28.738063137729156,1.5965590632071753,41.10223295116242,0.43231594191274825,0.7376080316656453,18.98442292036852,1.2656281946912347,40.62172009387673,0.4156919042900607,0.7376288309148943,25470328547.160896,42.11943011963474,3.426352873140743,0.08134850978298222,6.869784004827452,0.5724820004022877,37.78020853841061,0.4233466393160348,0.7376226536314536,21369026121.7135,15.25151375859562,3.192351284317062,0.20931373336747514,49615264160.741005,39.8158792359019,5.254887071282086,0.1319796817784138
NGC5371,4,19,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.062520980834961,True,1,67.03761465781082,46.42654180364573,3.8688784836371446,0.2672370075629941,0.7376028118240712,8.641259093676153,False,True,-104.9413488036715,160.20120754481655,10.68008050298777,171.97896346148232,0.31890849699813345,0.7374561684302768,46.42654180364573,3.8688784836371446,67.03761465781082,0.2672370075629941,0.7376028118240712,11856617197.244066,1.246169760995067,0.23492649529724238,0.18851885405215857,42.20573134765249,4.689525705294721,71.6501211393169,0.45845977669624965,0.7376190580735533,49999890452.66183,24.359149607291428,3.4658352634654874,0.14228063455992151,49996688376.14145,37.088463606284805,0.58495418236213,0.01577186341746998
NGC5585,7,24,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,2.862187147140503,True,1,93.28372311161357,71.03734629917794,4.178667429363408,0.41987484829695565,0.7376219960788352,0.4983459741367181,False,True,-13.650672764011048,94.22218055423284,4.711109027711641,106.93439587562462,0.6061311531655037,0.7375241591607398,71.03734629917794,4.178667429363408,93.28372311161357,0.41987484829695565,0.7376219960788352,49999627228.53213,40.343884378050475,16.137553751220192,0.4000000000000001,66.94952066879044,4.782108619199318,98.7300589722699,0.469869345874607,0.7376026241340885,1705016631.06747,2.6153695927261045,0.5554514434666376,0.21237971299026548,21162757461.41269,8.34050115365877,3.057973237150776,0.3666414260741777
NGC5907,5,19,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,2.9356882572174072,True,2,55.151875372733144,25.707485581068738,2.856387286785415,0.5274369706183005,0.737605561960008,0.17773507758573726,False,True,-42.543869750289645,85.91798920635703,5.727865947090469,97.69574512302279,0.964738522963227,0.7376220824801152,44.99112629324774,3.7492605244373114,65.60219914741282,0.7155253270976661,0.7376215130093107,28011203603.084873,3.3383444912676317,1.3353377965070528,0.4,25.707485581068738,2.856387286785415,55.151875372733144,0.5274369706183005,0.737605561960008,31815046261.44035,4.784875876847445,0.1960895505275634,0.04098111540915428,48571086755.13591,40.09696507531461,0.43391596591679277,0.010821666056315316
NGC5985,3,33,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.033259868621826,False,2,56.51724421774255,21.552168603077746,0.9370508088294672,0.41844074972866074,0.6800191744966149,0.6901462341681275,True,True,-38.89839609480661,81.42961006668324,2.8079175885063186,95.41564031254916,0.2664856343534263,0.8608982749135149,32.98391195103111,1.268611998116581,57.45946488129647,0.33984598098018154,0.7295067348983119,49999998432.53294,22.815154247659105,1.1527913136391668,0.050527438961209134,21.552168603077746,0.9370508088294672,56.51724421774255,0.41844074972866074,0.6800191744966149,49925081860.42943,22.077358463957175,1.4629968549182395,0.06626684335024427,49997913875.11649,27.475803734508723,2.850916112941325,0.1037609723991683
NGC6015,6,44,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.0728399753570557,True,2,135.21399791845272,97.37210157927012,2.8638853405667684,0.553020613408598,0.737621922586809,0.4300069173917403,False,True,-342.4471463157,462.5243856984797,11.563109642461992,477.66114423415274,0.13944888585576332,0.737616879413307,130.45460554858468,3.525800149961748,156.9439329860125,0.34384969113545616,0.7378504284271225,49999999586.16298,15.724952573089032,2.986357274089518,0.18991200515289527,97.37210157927012,2.8638853405667684,135.21399791845272,0.553020613408598,0.737621922586809,49992081775.042725,26.27029331738462,5.686309244211971,0.21645396857632349,49979623040.22165,14.522622294078388,2.976601529559157,0.20496308926059922
NGC6195,3,20,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.1566920280456543,False,0,19.519618901000573,7.536689806784609,0.47104311292403805,0.4338818855224806,0.7792165467918903,0.37192260841854313,True,False,7.163512871763928,7.536689806784609,0.47104311292403805,19.519618901000573,0.4338818855224806,0.7792165467918903,5.713005857886565,0.43946198906819733,26.6831317727645,0.46645811349779825,0.6766013282667163,5849742369.352763,2.262459069595497,0.18355751978707033,0.08113186322521557,6.990649356593525,0.6990649356593525,36.94797209213343,0.4545880499049602,0.7743762193821649,23778156645.910988,36.318776793481774,0.7675429172211952,0.0211335013176696,41500358137.45979,25.065621806929254,1.668664442389748,0.06657183513111392
NGC6503,6,31,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.182882785797119,True,2,55.16261444970574,20.822742404854285,0.9915591621359183,0.3273241465650078,0.7376139394327352,3.7517579811323007,True,True,-24.374022657994132,65.8006882897593,2.437062529250344,79.53663710769987,0.5635394081418588,0.7377776884754709,31.594582946601413,1.3164409561083923,55.632493377997434,0.36767063952373846,0.737731375070284,28780597202.74077,16.91106591272631,6.764426365090525,0.4,20.822742404854285,0.9915591621359183,55.16261444970574,0.3273241465650078,0.7376139394327352,5023797989.846432,10.507520318744383,1.483980255972916,0.14123030086609883,49961264656.56875,24.725250268259177,6.814056215418462,0.2755909906467538
NGC6946,6,55,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.468743085861206,False,1,53.853197069991126,25.801864773363825,0.5375388494450797,0.3712321547638057,0.8506100633599781,2.2433516749645697,True,True,-23.442411283249854,61.2662756123111,1.2012995218100215,77.29560835324098,0.42588781908284273,0.7277489752191098,25.801864773363825,0.5375388494450797,53.853197069991126,0.3712321547638057,0.8506100633599781,5791397290.662937,4.085892105040228,0.47217977466432487,0.11556344673954036,26.512012965811408,0.589155843684698,66.58534481813612,0.3658693393015539,0.8355009045358707,4751204233.354599,4.080818631335256,0.3836687918879314,0.09401760444384019,3809539216.3389664,37.00657306361618,14.802629225446474,0.4
NGC7331,3,28,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.0935840606689453,False,0,25.33201843602075,12.003200395319935,0.5001333498049972,0.5057494250644939,0.7388400056411846,0.04586946450517543,True,False,3.1327732185803043,12.003200395319935,0.5001333498049972,25.33201843602075,0.5057494250644939,0.7388400056411846,5.139360083374626,0.24473143254164886,28.464791654601054,0.4501328254984567,0.7350353737629634,25146684189.62935,8.52192158236648,1.6564083871710131,0.194370292094502,6.525931664709476,0.36255175915052645,39.847976766461514,0.4353801860190547,0.7313523847986418,49683964700.092705,30.82706107901275,2.842768203764188,0.0922166468116405,49797515473.5231,24.126087470143187,3.375527636466162,0.13991193726058926
NGC7814,2,16,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.131833076477051,False,0,20.716825979514,9.626471090554872,0.802205924212906,0.4871442389971158,0.6769894239903305,0.18737558922795913,True,False,0.4210122304054593,9.626471090554872,0.802205924212906,20.716825979514,0.4871442389971158,0.6769894239903305,1.7297171542409897,0.1921907949156655,21.137838209919458,0.4794906586761501,0.603362147546483,26203169853.868454,16.54527809696039,1.967733021917803,0.11893018723446566,0.6002903828156214,0.1000483971359369,28.326177605213434,0.4781642849172551,0.6271705218567413,31151368115.694294,16.259983314175592,2.2076508833788724,0.13577202637435817,5768704599.941998,6.289265555311061,0.837022890505397,0.133087541485438
UGC00128,8,22,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.293191909790039,True,2,53.970252015534825,23.059827481951665,1.9216522901626387,0.4625764065337716,0.7375960495935606,0.05158080621757309,False,True,-97.36559240550422,138.9716746076058,7.720648589311433,151.33584442103904,0.3649137104440427,0.7375406279863541,61.83553108608786,4.122368739072524,83.47282825959607,0.43262119594839893,0.737621083105652,49999905086.81191,37.02699376838981,11.993698686907083,0.3239177007436716,23.059827481951665,1.9216522901626387,53.970252015534825,0.4625764065337716,0.7375960495935606,39679834168.793785,42.18559254371563,2.1244468562483396,0.05035953575967532,49961327726.19675,23.564470616753027,8.625486046826182,0.36603776028365104
UGC01281,8,25,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,2.9468421936035156,True,0,16.733400072287626,3.8578967728148252,0.1837093701340393,0.4789657551502619,0.7376207020997746,0.00302362557879722,True,False,6.43724302075141,3.8578967728148252,0.1837093701340393,16.733400072287626,0.4789657551502619,0.7376207020997746,0.63851231896163,0.03547290660897944,23.170643093039036,0.488325701897313,0.7376209109199817,1559151205.1173213,2.548984130943564,0.8319029383760049,0.3263664643012341,1.266131961766083,0.08440879745107219,33.45489021044809,0.4880197807010808,0.7376386347630071,980621136.0557208,2.244934924724662,0.6299680217934176,0.2806174980197621,72028082.29833837,1.030054679276082,0.40966818258747156,0.3977149862329489
UGC02259,8,8,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,2.906243085861206,True,1,15.560347535416277,1.0042567436574261,1.0042567436574261,0.4848937963694045,0.7376235381271992,3.391785871080233e-05,True,True,-6.288972206125123,13.531553574822059,3.3828883937055148,21.8493197415414,0.4545510757344305,0.7376539658292034,1.0042567436574261,1.0042567436574261,15.560347535416277,0.4848937963694045,0.7376235381271992,49980607461.53557,13.65505310097709,4.205282079229009,0.3079652673725669,0.9466654800257408,0.9466654800257408,21.741080896824098,0.48491269417124994,0.7376210525462137,32684352524.339317,17.603253362950348,7.041301345180139,0.4,25121473744.829044,12.079648105206605,2.957873317645617,0.2448641957020839
UGC02885,5,19,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,2.9053120613098145,False,0,26.59849092621218,14.820735009546418,0.9880490006364279,0.5676086972073857,1.0812944593295757,4.324783142548035,True,False,3.4485788188189517,14.820735009546418,0.9880490006364279,26.59849092621218,0.5676086972073857,1.0812944593295757,9.435996890866052,0.7863330742388377,30.04706974503113,0.6081218231389119,0.6879994347766193,14312265315.369469,0.9085211137059872,0.026389355506095,0.02904649667243181,4.881517475066334,0.542390830562926,34.32590726673074,0.5143280681135359,0.6849172177273906,49967957900.577286,7.43178556539212,0.6823810483434716,0.09181925963003312,14887081963.087635,0.5,0.005,0.01
UGC02916,2,32,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.209152936935425,False,2,48.48715388879676,13.829794860799497,0.6286270391272498,0.5488945623228484,0.5251830525424237,3.3085001590889807,True,True,-21.38275316648754,56.0069634440854,2.0002486944316216,69.8699070552843,0.559395215121168,0.5574285682284199,34.26094225752745,1.370437690301098,58.521093577125534,0.49082784517363826,0.577481782831367,4916230091.288661,7.220882511924414,0.3640451294036631,0.05041560069735058,13.829794860799497,0.6286270391272498,48.48715388879676,0.5488945623228484,0.5251830525424237,49386825568.13167,7.966598300784206,1.9405761203473992,0.24358905107043935,49995305019.29855,15.842916097137117,2.2795863404527745,0.14388678993665224
UGC02953,2,106,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.478867292404175,False,2,430.6107211652234,383.97633022410275,3.9997534398344037,0.7480095349162967,0.7086997761084453,4.65811061143579,False,True,-256.2342644560127,668.1912292447878,6.5508944043606645,686.8449856212361,0.7104477144277762,0.7402050263028885,549.181543228212,5.547288315436485,581.8256168869965,0.13640574210286624,0.7537415014241063,49999999756.519905,36.97153188116318,2.3981919448714994,0.0648659068977709,383.97633022410275,3.9997534398344037,430.6107211652234,0.7480095349162967,0.7086997761084453,14522951701.371248,17.35327715962241,0.752776479769276,0.04337949960949368,29592327343.137802,7.092213560418794,1.3012460341570464,0.18347530331280776
UGC03205,2,46,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.1607980728149414,False,2,54.46254160911019,16.176127644219232,0.44933687900608976,0.394485805433445,0.7123011770857868,1.0597248442470932,True,True,-78.35533869884065,117.50331472199446,2.7976979695712965,132.81788030795084,0.7502759277799105,1.4459003022573778,98.92088111570338,2.5364328491205996,125.72137089112704,0.22005810177556256,0.7654936971105557,49999910498.6154,24.689682271998507,5.170615339113562,0.2094241344279165,16.176127644219232,0.44933687900608976,54.46254160911019,0.394485805433445,0.7123011770857868,49948964553.554794,32.29236449615908,0.5614822973613804,0.01738746313941069,31274999397.67193,3.3477073215063773,1.068089954230534,0.3190511749246713
UGC04278,7,25,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,2.9489071369171143,True,1,23.41131100759312,0.8791802335157162,0.04884334630642868,0.4825738100995183,0.7376250337893111,0.0003199142567841695,True,True,-2.9012566138626994,13.437064321983017,0.6398602058087152,26.31256762145582,0.5865412175667786,0.7376121293881931,0.8791802335157162,0.04884334630642868,23.41131100759312,0.4825738100995183,0.7376250337893111,7291271227.878136,4.722885302509648,0.9762304509055949,0.2067021298160354,0.8854966343576848,0.05903310895717898,33.07425488303969,0.4835246338522474,0.7376228444166879,7157150408.74691,4.7157270628589565,0.9596005182599913,0.2034894101098005,28610872669.85255,42.99595247888578,7.98599661888167,0.1857383348538072
UGC04325,9,8,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,1.8272979259490967,True,0,10.776649402454154,2.4588832357348114,0.6147208089337028,0.48118522330535063,0.7376131696377942,0.0010324639577565687,True,False,6.238325250892984,2.4588832357348114,0.6147208089337028,10.776649402454154,0.48118522330535063,0.7376131696377942,2.4588838615882906,2.4588838615882906,17.01497465334714,0.481186173781831,0.7376279049276745,44469777188.3295,21.63942894087416,1.3801281895312436,0.06377840160672424,2.45888336653781,2.45888336653781,23.25329878333617,0.48118542453278557,0.7376236360218882,38504670445.38611,27.355879972965937,0.6428978200921225,0.02350126629914509,26629608481.116554,33.90544211057502,2.4669874187357914,0.07276080962726467
UGC04499,8,9,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,1.977173089981079,True,0,10.393786858984843,1.604888549639964,0.3209777099279928,0.46998269070090043,0.7376217095292241,0.02207831035510228,True,False,6.591683676382903,1.604888549639964,0.3209777099279928,10.393786858984843,0.46998269070090043,0.7376217095292241,1.6048984940142093,0.8024492470071046,16.985470535367746,0.46998587133413894,0.7376195997972502,12823337967.624027,46.83301391543772,5.742568768253842,0.12261796301691574,1.6048987374011339,1.6048987374011339,23.57714451076333,0.4699859506895924,0.73761977300799,30755613035.32264,36.847772240388224,1.8348853023918084,0.04979637006061988,6361281696.198368,17.404493224085332,1.1724301141129316,0.06736364564125635
UGC05253,2,73,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,3.392535924911499,False,1,75.19062129530147,45.157405207262734,0.6842031092009505,0.45513122798203903,0.7209298929290883,0.10773555014304852,True,True,-8.628567426499615,66.65735095720753,0.9660485645972106,83.81918872180108,0.31991888941501284,0.7267432406303419,45.157405207262734,0.6842031092009505,75.19062129530147,0.45513122798203903,0.7209298929290883,35603138515.82704,16.17107591115041,3.647697189055726,0.22556923293771297,44.46067455881003,0.7057249929969845,87.36526897029394,0.45216380939408535,0.7164509619162439,33279177213.527775,16.172393259994355,6.468957303997742,0.4,15401006977.221626,16.04668233434286,2.569469205721819,0.16012463836357504
UGC05716,9,12,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,2.949418067932129,True,1,32.544377588647066,15.150031040131065,3.030006208026213,0.5134336707695925,0.7376190176282281,0.08326615301925629,False,True,-1.4633807450848693,24.068131734579932,3.0085164668224915,34.007758333731935,0.5873140925315038,0.7376013190848021,15.150031040131065,3.030006208026213,32.544377588647066,0.5134336707695925,0.7376190176282281,49999582313.59039,30.09072706768464,12.036290827073856,0.4,13.045947772821965,6.522973886410982,37.895014270701964,0.5085779528793011,0.7376202142240346,49890856357.67525,41.890606785921875,16.75624271436875,0.39999999999999997,49834735959.72818,40.13524731717788,16.054098926871152,0.4
UGC05721,7,23,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,2.942795991897583,True,0,20.77222285827977,8.230245994563168,0.4331708418191141,0.5044421139475859,0.737616998541663,0.04048735178231629,True,False,8.910675220246656,8.230245994563168,0.4331708418191141,20.77222285827977,0.5044421139475859,0.737616998541663,7.734438567022376,0.4834024104388985,29.682898078526424,0.4863258421377693,0.7376220717518193,49995532588.1779,24.763542483478748,7.989217678640063,0.3226201454808072,7.2939432135088555,0.5610725548852966,38.64888537280035,0.4850370769991852,0.7376217823657849,43234730878.41865,9.355287681746603,1.2624117751766497,0.13494098932305215,22253983917.11029,49.820657590111765,19.928263036044708,0.4
UGC05986,9,15,ok,2,-0.31486498922614325,0.08784809076912539,-0.13216654696729818,0.08624734504657257,2.561655044555664,True,0,22.15757397749939,11.32537317309055,1.0295793793718682,0.48759925628649703,0.7376178259746035,0.0011109250511830543,True,False,6.854108046630941,11.32537317309055,1.0295793793718682,22.15757397749939,0.48759925628649703,0.7376178259746035,11.325364946570561,1.4156706183213201,30.281716354286033,0.4876114934636426,0.7376150517284765,13743863275.97665,21.618774291352736,1.6687480521639177,0.07718976245713421,1.9311800131082302,0.38623600262164604,29.01168202413033,0.46300119922000077,0.737621287695716,4604651648.661663,3.826263053298128,1.1021569054926388,0.2880504790549127,44993096455.394424,15.151410868623536,0.16134367730420315,0.01064875599395984
